PONTUAL FARMACEUTICA
CONTROLADORA : PONTUAL FARMACÊUTICA NR2006
Resumo de vendas por cliente
01 Outubro 2025 - 09 Fevereiro 2026


Cliente ,CNPJ/CPF ,Vendas ,Representante de vendas ,Parceiro ,UF 
CJ6128 COT - CENTRO ONCOLOGICO DO TRIANGULO - UBERLANDIA - MG,02732168000117,"R$104.195,04",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ6146 MEDSENIOR ÁGUAS CLARAS - BRASILIA - DF,31466949004364,"R$97.738,88",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ6150 HOSP-PHARMA MANIPULACAO E SUPRIMENTOS - PORTO ALEGRE - RS,00610681000703,"R$53.281,60",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,RS
CJ6151 GABINETE DO MINISTRO - BRASILIA - DF,00394544000185,"R$450.565,30",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,DF
CJ6153 QUIMION DISTRIBUIDORA FARMACEUTICA - LONDRINA - PR,74093675000169,"R$5.005,44",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ6154 QUINTA DUARTE SERVICOS MEDICOS - SANTO ANDRE - SP,56025003000134,"R$2.566,61",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6158 UNIDADE ASSISTENCIAL UNIMED ARARUAMA - RJ,00111826000802,"R$20.720,00",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,RJ
CJ6164 GINENUTRO - SAO PAULO - SP,34396886000156,"R$15.399,65",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6171 UNIFARMA - CRICIUMA - SC,18015639000106,"R$1.410,74",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SC
CJ6173 BRAVACINAS - CLINICA DE VACINACAO - ITAJAI - SC,08885789000117,"R$659,85",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SC
CJ6176 INSUMA - RIBEIRAO PRETO - SP,07628379000128,"R$137.583,17",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ6178 PMPA - PORTO ALEGRE - RS,92963560000160,"R$13.869,80",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RS
CJ6179 FUNDO MUNICIPAL DE SAUDE DE SAO LUIS MARANHAO - MA,13816886000198,"R$27.739,40",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MA
CJ6184 MINISTERIO DA SAUDE - BRASILIA - DF,00394544000851,"R$54.714,03",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,DF
CJ6187 INSTITUTO PECANHA SAUDE E BEM ESTAR - GUARULHOS - SP,54330254000105,"R$810,19",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6191 IGESP - SAO PAULO - SP,61442190000191,"R$4.787,20",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ6192 HOSPITAL HELIOPOLIS - UGA I - SAO PAULO - SP,60765823011093,"R$119.456,68",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ6193 INSUMA - BRASILIA - DF,21866592000107,"R$127.457,80",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,DF
CJ6194 CLINICASSI JOINVILLE - SC,33719485003819,"R$68.331,52",,7 779 CAIO LEME DE SOUZA TIROTI,SC
CJ6199 CLINICA VILA JARDIM - SAO PAULO - SP,52479061000187,"R$2.566,61",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6204 HOSPITAL CASSEMS - DOURADOS - MS,04311093000398,"R$2.625,07",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MS
CJ6205 CASA HUMANNA SERVICOS DE SAUDE - JUNDIAI - SP,22705665000133,"R$2.566,61",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6208 INSTITUTO BRAVORA - ERECHIM - RS,05472963000101,"R$1.942,20",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ6214 IMUNE CLINICA - DIVINOPOLIS - MG,33628070000148,"R$5.130,40",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ991 UNIMED DE TUPA - SP,56762172000157,"R$22.901,30",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
232 ASTRAZENECA DO BRASIL LTDA.,60318797000100,"R$5.307.893,97",,,RJ
Total,,"R$318.450.084,24",,,
