PONTUAL FARMACEUTICA
CONTROLADORA : PONTUAL FARMACÊUTICA NR2006
Resumo de vendas por cliente
01 Julho 2025 - 06 Fevereiro 2026


Cliente ,CNPJ/CPF ,Vendas ,Representante de vendas ,Parceiro ,UF 
CJ5729 GABINETE DO SUPERINTENDENTE - BELO HORIZONTE - MG,16692121000181,"R$21.610,82",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MG
CJ5733 REDE PRIMAVERA - HOSPITAL PRIMAVERA - ARACAJU - SE,13356779000124,"R$543.014,33",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,SE
CJ5734 UNIMED TRES RIOS COOPERATIVA DE TRABALHO MEDICO - RJ,00946953000309,"R$122.530,95",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ5736 CENTRO DE ATENCAO A SAUDE - UNIMED PATO BRANCO FILIAL - PR,80871551000321,"R$7.718,94",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5746 HBL FARMA - CANOAS - RS,45979889000139,"R$12.657,57",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ5752 ONCOTRATA ONCOLOGIA INTEGRATIVA - PORTO ALEGRE - RS,10525310000183,"R$11.341,43",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5757 ESPACO SAUDE UNIMED - AMPARO - SP,65422339000555,"R$334.492,75",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5762 ABC FARMACEUTICO - VILA VELHA -ES,52967925000100,"R$399.667,28",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,ES
CJ5766 INSTITUTO DE QUIMIOTERAPIA ANTINEOPLASICA - PORTO ALEGRE - RS,89621627000173,"R$11.020,94",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5767 SAO DOMINGOS SAUDE - CATANDUVA - SP,00636975000100,"R$10.236,45",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5772 COMPLEXO HOSPITALAR UNIMED GUARULHOS - SP,74466137000687,"R$397.801,44",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5773 GDS HOSP - APARECIDA DE GOIANIA - GO,53041902000132,"R$2.782,23",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,GO
CJ5776 AMAVITA CLINICA ONCOLOGICA - BAURU - SP,03616529000122,"R$184.234,08",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5781 UNIMED SJRPRETO - SAO JOSE DO RIO PRETO - SP,45100138000109,"-R$953,95",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ5782 ONCOCENTER - CUIABÁ - MT,09663715000107,"R$1.102.872,91",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ5786 SAO JOAO FARMACIAS - PASSO FUNDO - RS,88212113016014,"R$97.344,00",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ5788 SAO JOAO FARMACIAS - GRAVATAI - RS,88212113111947,"R$87.298,56",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ5790 CLINICA DE OLHOS DE GOVERNADOR VALADARES - MG,28258274000102,"R$27.580,06",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5791 ONCO PRIME - RONDONOPOLIS - MT,11836436000131,"R$216.011,48",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MT
CJ5799 AC DISTRIBUIDORA - GOIANIA - GO,42074933000173,"R$1.039,10",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,GO
CJ5800 FMS - ITAMARAJU - BA,10694906000107,"R$87.343,88",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,BA
CJ5812 DIMEBRAS - CASAVEL - PR,76472349000198,"R$15.499,58",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ5819 CLINICA DE ONCOLOGIA MEDICA - SAO PAULO - SP,59481028000130,"R$41.135,74",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5821 YUKON ONCOLOGIA E PARTICIPACOES S.A. - SALVADOR - BA,35433330000155,"R$211.591,54",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,BA
CJ5822 SERVICOS MEDICOS N & N LTDA - ARACATUBA - SP,37155190000126,"R$7.521,84",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
Cj5823 ONCOCLINICAS INSTITUTO DE ONCOLOGIA KAPLAN MATRIZ - PORTO ALEGRE - RS,21875615000646,"R$2.053,29",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5833 MEDSENIOR SAO PAULO - SP,31466949003554,"R$60.282,15",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,SP
CJ5834 PRONTO SOCORRO MEDSENIOR - BRASÍLIA - DF,31466949003805,"R$33.755,42",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,DF
CJ5843 UNIMED TRES VALES - TEOFILO OTONI -MG,66343559000122,"R$83.917,95",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5844 PRONTO ATENDIMENTO E HOSPITAL UNIMED TRES VALES - TEOFILO OTONI - MG,66343559000394,"R$13.768,57",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5846 ONCOJARAGUA - JARAGUA DO SUL - SC,01069922000118,"R$87.629,84",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5851 DROGARIA IGUATEMI LTDA - SÃO PAULO - SP,62702238000205,"R$5.203,97",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ5855 CERRADO SAUDE - RIO VERDE - GO,41282231000112,"R$2.014,46",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,GO
CJ5856 UNIMED ONCOLOGIA E INFUSOES - DOURADOS - MS,15395999000869,"R$583.488,38",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MS
CJ5861 ONCOCLINICAS CETTRO MATRIZ - BRASÍLIA - DF,12104241001646,"R$205.080,73",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ5865 FUNDO MUNICIPAL DE SAUDE DE RIO VERDE - GO,06190522000180,"R$276.999,80",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,GO
CJ5866 NIMAI - SAO JOSE DOS CAMPOS - SP,49909714000106,"R$4.433,24",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5894 HOSPITAL GERAL DE MANAUS - AM,09601850000209,"R$515.668,32",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,AM
CJ5895 ONCOVIDA - TAUBATE - SP,03511658000156,"R$91.453,67",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5898 REVIVE CLINIC - RIBEIRAO PRETO - SP,24263966000180,"R$10.260,80",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5901 ONCOLOG - RIBEIRAO DA PONTE - CUIABA - MT,12981527000204,"R$156.067,33",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MT
CJ5902 ONCOLOG - MORADA DA SERRA - CUIABA - MT,12981527000123,"R$582.094,63",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MT
CJ5906 SYMPOR LOUNGE INFUSION MEDICINA - SAO PAULO - SP,35492025000134,"R$20.532,87",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5908 OPTHOS CLINICA OFTALMOLOGICA -  COLATINA - ES,33888723000128,"R$12.385,38",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,ES
CJ5917 CENTRO MEDICO UNIMED JARAGUA DO SUL - SC,03855214000219,"R$417.730,15",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ5918 SANTA FILOMENA SAUDE - RIO CLARO - SP,03637776000105,"R$69.246,41",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ5920 NOHC- NUCLEO DE ONCOLOGIA E HEMATOLOGIA DO CEARA - ALDEOTA - FORTALEZA - CE,14475163000135,"R$193.674,76",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,CE
CJ5921 W Y T SERVICOS MEDICOS - SAO PAULO - SP,07000886000112,"R$113.967,74",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5922 CLINICA MEDICA HIGIA - PASSO FUNDO - RS,20972370000106,"R$994,90",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5924 SIAME - SERVICOS DE INFUSAO ASSISTIDA DE MEDICAMENTOS ESPECIAIS - JUNDIAI - SP,30518820000130,"R$20.532,87",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5933 MULTIHEMO - RECIFE - PE,03559174000187,"R$186.616,77",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,PE
CJ5934 FISIO LIFE - SÃO PAULO,08727466000103,"R$2.053,28",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5937 ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. - BELO HORIZONTE - MG,12104241004661,"R$32.092,48",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5941 DRF DISTRIBUIDORA - CURITIBA - PR,17124310000110,"R$14.177,28",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ5947 SAINT GALLEN ACOES E TERAPIAS EM SAUDE - SANTA CRUZ DO SUL - RS,06131824000187,"R$8.428,12",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ5949 DUA HEALTH CONCEPT CLINICA MEDICA - BARUERI - SP,37495226000110,"R$15.399,64",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5951 FSFX O.S.S. HOSPITAL MUNICIPAL CARLOS CHAGAS - ITABIRA - MG,19878404002740,"R$1.487,60",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5954 CECANS CENTRO DO CANCER DE SORRISO - MT,44617668000158,"R$8.022,28",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MT
CJ5955 PLAZA E MASIERO SERVICOS MEDICOS LIMITADA - MOGI DAS CRUZES - SP,03089556000194,"R$5.133,21",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ5960 AMPLA MEDICINA - BELO HORIZONTE - MG,27193818000124,"R$10.266,43",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ5974 HERA MEDICAMENTOS ESPECIAIS - VILA VELHA - ES,38114394000181,"R$24.464,16",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,ES
CJ5981 ONCOCLINICAS CEON - RIO DE JANEIRO - RJ. ONCOCLINICAS CEON - RIO DE JANEIRO - RJ,12104241001565,"R$98.675,72",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,RJ
CJ5995 HOSPITAL UNIMED - UNIDADE SETE LAGOAS - MG,16513178007189,"R$160.870,67",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5999 FUNDACAO ESTATAL SAUDE DA FAMILIA DA BAHIA FESF - BA,11020634000122,"R$76.422,72",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,BA
CJ6001 CLINICA ROMANA - SAO PAULO - SP,51069691000110,"R$7.699,82",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6002 ONCOSASCO - SP,02266779000117,"R$10.266,43",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6004 CBSF - MACEIO - AL,54265250000182,"R$5.026,29",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,AL
CJ6007 SAUDE LIVRE VACINAS - SERTAOZINHO - SP,42568047000104,"R$12.595,20",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ6012 CLINICA PADOVAN - SAO PAULO - SP,23141520000110,"R$5.133,22",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6015 AUGE INFUSOES - BELO HORIZONTE - MG,21506038000100,"R$30.790,85",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ6021 VACIVITTA - SALTO - SP,26915400000110,"R$31.107,38",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ6028 CLINICA AMBULATORIAL E CIRURGICA UNIMED ALTO DA SERRA - VACARIA - RS,88732318000299,"R$3.349,05",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ6042 FARMACIA JULIANA - MATA DE SAO JOAO - BA,23518689000227,"R$2.331,09",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,BA
CJ6050 PANVEL FARMACIAS - SAO JOSE DOS PINHAIS - PR,92665611051162,"R$9.744,38",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ6052 PANVEL FARMACIAS - ELDORADO DO SUL - RS,92665611032290,"R$21.153,12",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ6054 A L DE FREITAS DISTRIBUIDORA - GUARULHOS - SP,05073831000107,"R$4.654,08",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ6056 CME CLAUDIA CAPONI - SAO PAULO - SP,45799000000131,"R$5.133,22",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6065 UNIMED - SAO PAULO - SP,48090146000100,"R$1.391.786,47",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,SP
CJ6073 MEDITE - MEDICINA DIAGNOSTICA E TERAPEUTICA - SAO PAULO - SP,05143239000134,"R$5.133,22",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6078 MEDSENIOR PORTO ALEGRE - RS,31466949001420,"R$27.135,30",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,RS
CJ6080 CENTRO DE QUIMIOTERAPIA ONCOCLINICAS - PORTO ALEGRE - RS,95179461000422,"R$550.086,55",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ6088 ONCOCLINICAS CLION RIO VERMELHO - SALVADOR - BA,41980319001341,"R$476.932,39",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,BA
CJ6093 ONCOCLINICAS DO BRASIL SERVICOS MEDICOS AGIO CONTAGEM - MG,12104241004742,"R$71.490,73",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ6097 ONCOCLINICA CANOAS - RS,08968057000190,"R$17.287,24",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ6122 CANCER CENTER ONCOCLINICAS BELO HORIZONTE - MG,12104241000593,"R$195.905,60",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ6128 COT - CENTRO ONCOLOGICO DO TRIANGULO - UBERLANDIA - MG,02732168000117,"R$104.195,04",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,MG
CJ6146 MEDSENIOR ÁGUAS CLARAS - BRASILIA - DF,31466949004364,"R$97.738,88",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,DF
CJ6150 HOSP-PHARMA MANIPULACAO E SUPRIMENTOS - PORTO ALEGRE - RS,00610681000703,"R$53.281,60",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,RS
CJ6151 GABINETE DO MINISTRO - BRASILIA - DF,00394544000185,"R$450.565,30",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,DF
CJ6153 QUIMION DISTRIBUIDORA FARMACEUTICA - LONDRINA - PR,74093675000169,"R$5.005,44",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,PR
CJ6154 QUINTA DUARTE SERVICOS MEDICOS - SANTO ANDRE - SP,56025003000134,"R$2.566,61",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6158 UNIDADE ASSISTENCIAL UNIMED ARARUAMA - RJ,00111826000802,"R$20.720,00",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,RJ
CJ6164 GINENUTRO - SAO PAULO - SP,34396886000156,"R$15.399,65",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6171 UNIFARMA - CRICIUMA - SC,18015639000106,"R$1.410,74",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SC
CJ6173 BRAVACINAS - CLINICA DE VACINACAO - ITAJAI - SC,08885789000117,"R$659,85",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SC
CJ6176 INSUMA - RIBEIRAO PRETO - SP,07628379000128,"R$83.365,63",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ6178 PMPA - PORTO ALEGRE - RS,92963560000160,"R$13.869,80",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RS
CJ6179 FUNDO MUNICIPAL DE SAUDE DE SAO LUIS MARANHAO - MA,13816886000198,"R$27.739,40",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,MA
CJ6184 MINISTERIO DA SAUDE - BRASILIA - DF,00394544000851,"R$54.714,03",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,DF
CJ6187 INSTITUTO PECANHA SAUDE E BEM ESTAR - GUARULHOS - SP,54330254000105,"R$810,19",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6191 IGESP - SAO PAULO - SP,61442190000191,"R$4.787,20",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ6192 HOSPITAL HELIOPOLIS - UGA I - SAO PAULO - SP,60765823011093,"R$102.317,18",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ6193 INSUMA - BRASILIA - DF,21866592000107,"R$40.531,65",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,DF
CJ6194 CLINICASSI JOINVILLE - SC,33719485003819,"R$68.331,52",,7 779 CAIO LEME DE SOUZA TIROTI,SC
CJ6199 CLINICA VILA JARDIM - SAO PAULO - SP,52479061000187,"R$2.566,61",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6204 HOSPITAL CASSEMS - DOURADOS - MS,04311093000398,"R$2.625,07",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MS
CJ6205 CASA HUMANNA SERVICOS DE SAUDE - JUNDIAI - SP,22705665000133,"R$2.566,61",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ6208 INSTITUTO BRAVORA - ERECHIM - RS,05472963000101,"R$1.942,20",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ6214 IMUNE CLINICA - DIVINOPOLIS - MG,33628070000148,"R$5.130,40",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ991 UNIMED DE TUPA - SP,56762172000157,"R$59.861,49",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
232 ASTRAZENECA DO BRASIL LTDA.,60318797000100,"R$8.474.979,02",,,RJ
Total,,"R$486.340.737,36",,,
