PONTUAL FARMACEUTICA
CONTROLADORA : PONTUAL FARMACÊUTICA NR2006
Resumo de vendas por cliente
01 Abril 2024 - 11 Fevereiro 2026


Cliente ,CNPJ/CPF ,Vendas ,Representante de vendas ,Parceiro ,UF 
CJ4548 HOSPITAL BARTIRA D'OR - SANTO ANDRE - SP,06047087007907,"R$6.374,79",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4550 HOSPITAL SANTA LUCINDA - SOROCABA - SP,60990751001791,"R$3.914,52",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4561 HOSPITAL NORTE D'OR DE CASCADURA - RIO DE JANEIRO - RJ,09578217000158,"R$5.977,74",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4562 MATERNIDADE PERINATAL BARRA - RIO DE JANEIRO - RJ,06047087014350,"R$6.021,81",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4563 MEDICARE DISTRIBUIDORA JACAREPAGUA - RIO DE JANEIRO - RJ,32477466000179,"R$7.629,36",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RJ
CJ4565 CLINICA PORTUGAL BARRA DA TIJUCA - RIO DE JANEIRO - RJ,02250990000141,"R$2.230,27",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4566 HOSPITAL SANTA HELENA ASA NORTE - BRASILIA - DF,06047087004550,"R$35.543,35",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,RJ
CJ4567 RJ MED IMPORT E EXPORT DE MED E MATERIAL HOSP NOVA CIDADE - NILOPOLIS - RJ,37063614000122,"R$42.156,70",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4568 HOSPITAL BENEFICENCIA PORTUGUESA BOTAFOGO - CAMPINAS - SP,46030318000116,"R$10.730,35",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ4576 HOSPITAL DO CORACAO DO BRASIL D'OR - BRASILIA - DF,06047087004207,"R$3.969,69",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,DF
CJ4578 SANTA CASA DE JAU - SP,50753631000150,"R$4.612,50",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4582 HOSPITAL BANGU D'OR - RIO DE JANEIRO - RJ,06047087003235,"R$2.431,17",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4595 UNIMED DE SOROCABA - SP,45399961000230,"R$4.337.917,27",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4598 SIM - SERVICO DE INFUSAO DE MEDICAMENTOS - RIBEIRAO PRETO - SP,46464496000155,"R$110.390,72",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4607 FARMATITO FARMACIA - AREAL - RJ,30801395000192,"R$765,60",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RJ
CJ4633 COTRES CLINICA ORTOPEDICA E TRAUMAT RECREIO SHOPPING - RIO DE JANEIRO - RJ,02933085000196,"R$380,00",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4638 UNIHEALTH PRONTO ATENDIMENTO E HOSPITAL TRES VALES - TEOFILO OTONI - MG,06288135001314,"R$217.923,16",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ4655 HOSPITAL UNIMED DE ARACATUBA - SP,51093193000456,"R$1.358.971,21",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4667 HOSPITAL UNIMED CUIABA - MT,03533726001583,"R$13.689.811,63",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MT
CJ4671 PRONTO SAUDE ASSISTENCIA MEDICA LTDA - RIO DE JANEIRO - RJ,30395952000112,"R$41.682,13",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4676 CEMED CARE AMIL ESPACO SAUDE CAMPO GRANDE - RIO DE JANEIRO - RJ,07794623004039,"R$235.428,25",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,RJ
CJ4688 FUNDACAO DOUTOR AMARAL CARVALHO - JAU - SP,50753755000135,"R$516.114,63",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4702 SANTA CASA MISERICORDIA GUARATINGUETA - SP,48547806000120,"R$25.120,00",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4703 MULT MED - TUBARAO - SC,80490824000126,"R$24.064,10",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4704 CLINICA MINHA SAUDE PIRATININGA - NITEROI - RJ,29632256000101,"R$6.577,73",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4705 NOOVA ONCOLOGIA - FLORIANOPOLIS - SC,20033934000137,"R$220.909,86",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4707 CLIMAMA CLINICA INTEGRADA - FLORIANOPOLIS - SC,01387304000116,"R$179.351,18",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4708 SOMA ONCOLOGIA - FLORIANOPOLIS - SC,03366735000121,"R$505.926,34",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4715 VENCEONCO CLINICA DE ONCOLOGIA - ITAJAI - SC,19161953000160,"R$247.332,13",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4716 ANIMI ONCOLOGIA - LAGES - SC,13847531000166,"R$174.197,33",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4720 SANTA CASA DE MISERICORDIA - SAO JOSE DO RIO PRETO - SP,59981712000181,"R$171.835,52",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4724 HOSPITAL SERRA MAYOR D'OR - SAO PAULO - SP,02636571000142,"R$19.375,73",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4725 HOSPITAL SINO BRASILEIRO SAO LUIZ D'OR OSASCO - SAO PAULO - SP,06047087007656,"R$3.097,44",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4726 CEOF CENTRO ESPECIALIZADO DE ONCOLOGIA DE FLORIANOPOLIS - SC,01125832000105,"R$456.159,81",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4728 CENTRO ONCOLOGICO DEVITA - SOROCABA - SP,14292757000100,"R$1.249.590,66",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4737 AMERICANCOR HOSPITAL - RIO DE JANEIRO - RJ,02746015000129,"R$25.987,17",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4741 SOS CARDIO HOSPITAL GERAL - FLORIANOPOLIS - SC,85307098000187,"R$709.711,51",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4743 CENTRO HOSPITALAR UNIMED - JOINVILLE - SC,82602327000360,"R$1.616.540,18",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,SC
CJ4744 HOSPITAL UNIMED BLUMENAU - SC,82624776001623,"R$415.994,55",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4745 ENDODIAGNOSTIC COPACABANA - RIO DE JANEIRO - RJ,08896576000190,"R$115.034,61",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4749 ONCOLOGIA CLINICA FLORIANOPOLIS - SC,85114767000102,"R$784,09",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4752 HOSPITAL SAO PAULO - MURIAE - MG,22780498000195,"R$523.295,36",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ4753 HOSPITAL INFANTE DOM HENRIQUE - SAO JOSE DO RIO PRETO - SP,59972307000105,"R$1.484.589,67",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4757 NOA - NUCLEO DE ONCOLOGIA DO AGRESTE - CARUARU - PE,18000662000127,"R$765.740,41",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,PE
CJ4758 HOSPITAL UNIMED GRANDE FLORIANOPOLIS - SC,77858611001414,"R$7.319.925,82",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4761 HOSPITAL ANA NERY SANTA CRUZ DO SUL - RS,95422358000119,"R$14.195,00",MATEUS AUGUSTO LEME CRISPIM,15 MARCIA-MNUNES REPRESENTACAO,RS
CJ4763 MEDQUIMHEO REUMA - VITORIA - ES,01420861000353,"R$99.914,26",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,ES
CJ4765 SUPERA ONCOLOGIA - CHAPECO - SC,34701199000105,"R$283.213,61",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4766 CASSEMS - CAMPO GRANDE - MS,04311093000126,"R$6.670.984,38",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,MS
CJ4767 NOSSA SAUDE ASSISTENCIA - CURITIBA - PR,02862447000286,"R$5.496.096,25",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4770 HOSPITAL DA SANTA CASA DE MISERICORDIA DE VITORIA - ES,28141190000267,"R$119.887,20",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,ES
CJ4774 ASSOCIACAO SAO VICENTE DE PAULO DE JOAO MONLEVADE - MG,21142203000192,"R$79.678,07",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4777 HOSPITAL E MATERNIDADE IPIRANGA - MOGI DAS CRUZES - SP,51722957014302,"R$1.399,20",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4784 CLINICA DE ONCOLOGIA UNIMED PATO BRANCO - PR,80871551000755,"R$11.444,89",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4785 IONE - INSTITUTO DE ONCOLOGIA DO NORDESTE - PE,10988301000986,"R$108.146,61",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,PE
CJ4794 INSTITUTO MULTIDICIPLINAR DE CANCEROLOGIA - SAO JOSE DOS CAMPOS - SP,05098497000146,"R$714.805,41",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ4795 PRONTO SOCORRO MEDSENIOR - VILA VELHA - ES,31466949001500,"R$148.381,78",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,ES
CJ4796 GRAMEG - GRUPO DE ASSISTENCIA MEDICA DA GLORIA - VILA VELHA - ES,32428211000116,"R$461,37",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,ES
CJ4799 SUPERA ONCOLOGIA - SAO MIGUEL DO OESTE - SC,34701199000288,"R$89.213,00",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4800 CLINICA ANZANELLO - BLUMENAU - SC,00734770000168,"R$29.764,31",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4804 SERMED SAUDE - SERTAOZINHO - SP,64924095000112,"R$266.604,02",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4807 ANIMO - GUARAPUAVA - PR,78044815000240,"R$2.145.821,36",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4809 IMUNOPAR - CURITIBA - PR,00089906000124,"R$2.931.068,04",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4814 UNIMED PARANA - CURITIBA - PR,78339439000130,"R$6.329.229,83",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4815 HOSPITAL SAO VICENTE - CURITIBA - PR,81190449000242,"R$2.751.037,92",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4816 UNIMED NOROESTE DO PARANA - UMUARAMA - PR,81710865000143,"R$154.009,75",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4817 HOSPITAL VITA CURITIBA - PR,00694303000151,"R$92.549,16",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4818 HOSPITAL ESTADUAL DE BAURU - SP,46230439000373,"R$100.199,46",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4819 CEMED CARE - NOVA IGUAÇU - RJ,07794623001528,"R$21.963,96",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,RJ
CJ4820 SANTA CASA DE MISERICORDIA DE VOTUPORANGA - SP,72957814000120,"R$196.278,94",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4821 NEOCENTER - BELO HORIZONTE - MG,42945394000605,"R$799,35",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ4824 SANTA CASA DE MONTES CLAROS - MG,22669931000110,"R$4.156.328,75",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ4825 REMEX ESPECIAL - PASSO FUNDO - RS,88212113071546,"R$90.122,08",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ4826 HUUC - HOSPITAL UNIMED UNIDADE CENTRO - CAMPO MOURAO - PR,81715716000410,"R$305.760,18",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4836 CLINICA DE ONCOLOGIA UNIMED - CATALAO - GO,01193663001295,"R$452.398,65",MARIA EDUARDA  SOUZA FARIAS,10 WENDEL- VILARINHO REPRESENTAÇÕES LTDA,GO
CJ4837 HOSPITAL SAGRADO CORAÇAO DE JESUS - ARAÇATUBA - SP,43751502000167,"R$458.497,11",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4838 ONCOLOGIA LITORAL UNIMED - PARANAGUA - PR,75003525000503,"R$708.646,19",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4839 HOSPITAL SANTA FILOMENA - RIO CLARO - SP,56384225000143,"R$97.765,27",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4842 CENTRO DE DIAGNOSTICO E TRATAMENTO DE NEOPLASIAS - PONTA GROSSA - PR,01751584000108,"R$226.398,47",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4848 HGU HOSPITAL GERAL UNIMED - TOLEDO - PR,78931391000740,"R$3.047.013,71",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4849 UNIMED MEDIANEIRA - PR,78420783000150,"R$467.826,50",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4855 UNIMED OS BANDEIRANTES - CTO UNIDADE ITATIBA - SP,06091170000709,"R$249.914,63",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4858 BRASIL SAUDE - NILOPOLIS - RJ,51206849000157,"R$646.583,22",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4859 INCOR MINAS - BELO HORIZONTE - MG,05550486000155,"R$2.035,18",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ4861 COP - CENTRO DE ONCOLOGIA DO PARANA - CURITIBA - PR,76708049000165,"R$4.186.594,41",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4862 HOSPITAL FILANTROPICO POLICLINICA - PATO BRANCO - PR,12651010000176,"R$122.204,55",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4863 UNIMED PATO BRANCO - PR,80871551000160,"R$1.278.380,91",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4864 HOSPITAL GERAL UNIMED - PONTA GROSSA - PR,77781706000243,"R$4.643.511,01",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4865 HOSPITAL SANTO ANTONIO - BLUMENAU - SC,82654088000120,"R$39.398,42",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4869 HOSPITAL ALVORADA MOEMA - SAO PAULO - SP,08100676000592,"R$144.018,53",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ4870 UNIMED VALE DO PIQUIRI - PALOTINA - PR,80525652000189,"R$543.800,41",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4876 MOTO CASA PECAS E ACESSORIOS PARA MOTOS LTDA,33842905000168,"R$29.725,00",,,
CJ4877 HOSPITAL LAR NOSSA SENHORA DAS GRACAS - SAO JOSE DO RIO PRETO - SP,53221255002941,"R$1.801,96",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4878 CLINICA VIVANCY - VARGINHA - MG,37496032000130,"R$55.066,29",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,MG
CJ4879 CENTRO MEDICO UNIMED DE ADAMANTINA - SP,00262338000383,"R$44.439,74",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4881 BIOCOR INSTITUTO DO'R - NOVA LIMA - MG,20294088000109,"R$1.328,97",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ4882 UNIMED APUCARANA - PR,81064511000179,"R$935.506,94",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4886 UNIMED CAMPO MOURAO - PR,81715716000177,"R$1.935.287,05",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4887 HOSPITAL ERASTO GAERTNER - CURITIBA - PR,76591049000128,"R$2.905.341,15",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4890 MCW PRODUTOS MEDICOS E HOSPITALARES - VERA CRUZ - RS,94389400000184,"R$701.231,36",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RS
CJ4898 ELFAR MEDICAMENTOS - BEBEDOURO - SP,21257684000181,"R$2.056,60",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4899 CLINICA BERNARDI - CONCORDIA - SC,21170898000116,"R$3.685,42",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4900 HOSPITAL SAO VICENTE DE PAULO - BOM JESUS DO ITABAPOANA - RJ,28812576000334,"R$3.376,89",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4906 IBCC ONCOLOGIA - SAO PAULO - SP,62932942000165,"R$4.977.786,38",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ4917 HOSPITAL MATERNO INFANTIL - SERRA - ES,28141190001239,"R$3.180,32",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,ES
CJ4918 FUNDACAO PIO XII - HOSPITAL DE AMOR - JALES - SP,49150352000899,"R$54.342,09",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4919 CENTRA INFUSAO - CURITIBA - PR,07911450000185,"R$35.736,36",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4920 UNIMED DE IBITINGA - MEDICINA PREVENTIVA ITAPOLIS - SP,00494870000911,"R$346.454,39",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4922 FUNDACAO DE SAUDE DILSON DE QUADROS GODINHO - MONTES CLAROS - MG,00991591000106,"R$454.787,82",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ4925 CDU - CENTRO DE DIAGNOSTICO UNIMED - BAURU - SP,44456036000745,"R$529.895,10",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4927 ONCOSEVEN - SETE LAGOAS - MG,28123475000194,"R$9.885,51",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ4929 HOSPITAL UNIMED - PORTO VELHO - RO,05657234000200,"R$158.644,63",ADRIANA PIRES DE ARAUJO,20 MEDIC HOSPITALAR,RO
CJ4940 IOP QUIMIOTERAPIA - CURITIBA - PR,00708923000283,"R$4.985.006,46",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4941 SANTA CASA DE RIBEIRAO PRETO - SP,55989784000114,"R$207.885,17",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4945 VIVA FARMACEUTICA - BELO HORIZONTE - MG,10447355000187,"R$334.196,79",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,MG
CJ4948 VIP FARMA HEALTH SOLUTION IN MEDICINES - SAO PAULO - SP,34788645000152,"R$6.699,63",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ4949 CENTRO-TRAUMA ASTRAU - RIO DE JANEIRO - RJ,28673192000116,"R$1.035,10",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ4951 SANTA CASA DE MISERICORDIA PONTA GROSSA - PR,80238926000159,"R$60.810,35",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4954 NAIC - NAIR ANTUNES INSTITUTO DE CANCER - BAURU - SP,08208718000180,"R$373.580,35",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4957 HOSPITAL SAO LUIZ - ARARAS - SP,44215341000150,"R$8.101,36",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4958 FUNDO ESTADUAL - PORTO VELHO - RO,00733062000102,"R$2.351.323,89",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,RO
CJ4959 REMED MEDICAMENTOS ESPECIAIS - FLORIANOPOLIS - SC,12308388000252,"R$40.916,28",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SC
CJ4962 SANTA CASA DE MISERICORDIA DE AVARE - SP,44584019000106,"R$4.728,94",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
CJ4968 INTEGRALMED DELIVERY - NITEROI - RJ,06256565000200,"R$237.209,22",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RJ
CJ4969 INTEGRALMED DISTRIBUIDORA - NITEROI - RJ,06256565000110,"R$2.868.001,58",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,RJ
CJ4971 MEDSENIOR - PRONTO SOCORRO - RIO DE JANEIRO - RJ,31466949003716,"R$900.505,12",Vanusa Garcia Da Silva,7 779 CAIO LEME DE SOUZA TIROTI,RJ
CJ4975 FUNDO MUNICIPAL DE SAUDE DE JOINVILLE - SC,08184821000137,"R$212.258,19",NATHALIA RODRIGUES RAMOS MAINIER,18 NATHALIA RODRIGUES RAMOS MAINIER,SC
CJ4978 CLINIRAD - CAMPINA GRANDE DO SUL - PR,00208932000124,"R$380.764,36",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ4985 UNIMED PRONTO ATENDIMENTO MOCOCA - SP,00552181000592,"R$1.399,20",Vanusa Garcia Da Silva,14 ANDRÉ- AVOC CONSULTORIA,SP
CJ4990 UNIMED LAGES - SC,85246916000189,"R$403.213,64",MATEUS AUGUSTO LEME CRISPIM,23 SETOR SC,SC
CJ4991 HOSPITAL DO CANCER DO NORTE DE MINAS - MONTES CLAROS - MG,10326859000149,"R$587.509,40",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ4995 ALIRIA MEDICAMENTOS ESPECIAIS - FLORIANOPOLIS - SC,47848127000129,"R$2.224.340,42",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SC
CJ4996 NUCLEO DE ATENCAO INTEGRAL A SAUDE - UNIMED SOROCABA - SP,45399961000906,"R$680.759,88",ANA CAROLINE DA SILVA XAVIER,21 LUCAS GUILHERME ZANCANELLA BERALDO,SP
CJ4997 HOSPITAL E MATERNIDADE METROPOLITANO - SAO PAULO - SP,51722957012512,"R$1.535,39",BRUNA FARIA SÁ,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5002 HOSPITAL SAO LUCAS - CAMPO LARGO - PR,75807073000199,"R$30.020,31",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5006 HOSPITAL DO CORACAO - SAO PAULO - SP,60453024000390,"R$1.521.640,02",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5007 UNIMED DE CIANORTE - PR,81733115000278,"R$864.492,08",Leticia N da Silva,12 VINICIUS- CAMPOS GESTÃO E CONSULTORIA,PR
CJ5010 HMC - UNIDADE DE ONCOLOGIA - IPATINGA - MG,19878404001506,"R$277.662,88",MATEUS AUGUSTO LEME CRISPIM,6 785 JONATHAN REZENDE SERVICOS LTDA,MG
CJ5014 CLINICA CARRARO BARRA DA TIJUCA - RIO DE JANEIRO - RJ,11499576000161,"R$1.032,00",ADRIANA PIRES DE ARAUJO,24 SANTANA CONSULTORIA EMPRESARIAL LTDA,RJ
CJ5015 INTEGRALMED DELIVERY - SAO PAULO - SP,48588155000117,"R$29.828,52",NATHALIA RODRIGUES RAMOS MAINIER,22 SIRLENE MARCELINO,SP
CJ5016 IBCC - INSTITUTO BRASILEIRO DE CONTOLE DO CANCER VILA MARIANA - SAO PAULO - SP,62932942000750,"R$55.340,68",BHEATRIZ M BRAND BAPTISTA,13 COMERCIAL CAROLINE SOUSA LTDA,SP
CJ5017 HOSPITAL VILLA LOBOS D'OR - SÃO PAULO - SP,06047087007737,"R$3.025,90",CARTEIRA INTERNA,16 CARTEIRA INTERNA- PONTUAL FARMACÊUTICA,SP
